RESPONSE ID;INTENT NAME;MESSAGE_ID;QUESTION;MESSAGE
0;covid.help.8.behavior.4.;0;quatro;Sim, o celular é um meio importante de infecção pelo coronavírus e você deve higienizá-lo com frequência. Não se esqueça de remover a capinha de proteção para a higienização completa do aparelho. A capinha também deverá ser higienizada. Se o fabricante permitir, use álcool em gel ou água sanitária diluída em água (diluir 40 mL de água sanitária em 1 litro de água). O aparelho não pode estar carregando na tomada para fazer a higienização.
0;covid.help.5.diagnostic.4.;0;quatro;Os testes sorológicos só devem ser realizados a partir do oitavo dia do início dos sintomas.
0;covid.help.2.transmission.1.;0;um;A transmissão acontece a partir de gotículas respiratórias eliminadas pela pessoa doente durante a fala, a tosse e os espirros. As gotículas atingem cerca de 1 metro, mas em espirros e tosse podem alcançar distâncias maiores, até de alguns metros. A transmissão a partir das mãos que tocam superfícies contaminadas pelo indivíduo doente parece ser a principal fonte de disseminação, por isso é importante higienizar as mãos após tocar superfícies e evitar tocar no rosto.
0;covid.help.6.treatment;0;6 . Tratamento;"O que você quer saber? Digite ou fale o número ao lado da pergunta.

1. Existe tratamento para eliminar o coronavírus?
2. O interferon é um tratamento contra o coronavírus?
3. Os antirretrovirais são tratamentos eficazes contra o coronavírus?
4. A cloroquina e a hidroxicloroquina são tratamentos eficazes contra o coronavírus?
5. A vitamina D é um tratamento eficaz contra o coronavírus?
6. A dexametasona é um tratamento eficaz contra o coronavírus?
7. A ivermectina é um tratamento eficaz contra o coronavírus?
8. Comer alho ajuda a evitar a infecção pelo coronavírus?
9. Uma pessoa que esteja com infecção suspeita ou confirmada por coronavírus pode usar ibuprofeno?
10. Uma pessoa que esteja com infecção suspeita ou confirmada por coronavírus pode usar anti-inflamatório?
11. Sou hipertenso. Devo avaliar com meu médico a troca da medicação?
12. Existe vacina para o coronavírus?
13. A vacina de gripe protege contra o coronavírus?
14. Voltar às opções anteriores"
0;covid.question.orientation.4.selfcare;0;como me tratar com coronavírus?;A maior parte das pessoas com coronavírus apresenta quadros leves e o tratamento consiste em repouso, uso de medicações para baixar a febre (dipirona ou paracetamol), hidratação e alimentação adequada. Não existem, até o momento, medicações para tratar o coronavírus. Por isso, é mais seguro para você e para a sua família que você permaneça em casa, a não ser que esteja apresentando algum sinal de gravidade.
0;covid.help.9.behavior;0;9 . Comportamento e Hábito de Vida;NOT TEXT
0;covid.help.1.general.previous;0;6 .;"Escolha uma das opções abaixo:

0. Diagnóstico do Coronavírus;
1. Informações Gerais;
2. Informações sobre a Transmissão do Vírus;
3. Sintomas da Doença;
4. Orientações para Pacientes com Suspeita da Doença;
5. Tratamento;
6. Cuidados em Casa;
7. Higiene das Mãos e Superfícies;
8. Comportamento e Hábito de Vida;
9. Uso de Máscara;
10. Gravidez e Coronavírus;
11. Animais Domésticos."
0;covid.help.2.transmission.2;0;dois;As evidências atuais indicam que ela ocorra principalmente durante o período em que o paciente apresenta sintomas, como febre, tosse, coriza, nariz entupido e dor de garganta, mas podem ser estender até 14 dias do início dos sintomas. Além disso, existem dados científicos que indicam que a transmissão do coronavírus pode ocorrer antes mesmo da pessoa infectada apresentar sintomas, por isso é muito importante manter o distanciamento social!
0;covid.help.1.general.4;0;quatro;COVID-19 é o nome dado à doença pandêmica atual causada pelo novo coronavírus, que é chamado de SARS-CoV-2.
0;covid.help.10.pregnancy.1.;0;um;As gestantes com COVID-19 podem ter quadros graves da doença na mesma proporção da população jovem.  Aquelas que já tinham alguma doença como diabetes, problema no coração ou pulmão, pressão alta, têm mais risco e precisam de mais cuidados.
0;covid.question.pregnancy.8.prebirth;0;posso fazer a consulta do pré- natal mesmo com  um  parente infectado?;Se alguém em sua casa estiver em isolamento domiciliar, entre em contato com a unidade básica de saúde para reagendarem a sua consulta, se possível para após o período de isolamento (14 dias após início dos sintomas ou contato com quem está com sintomas).
0;covid.question.pregnancy.6.normal_birth;0;como funciona o parto normal durante a pandemia de coronavírus?;O tipo de parto não se altera. O parto vaginal é seguro e a cesariana tem as suas indicações, como antes.
0;covid.help.4.orientation.3.;0;tres;Os principais grupos de risco para a doença causada pelo coronavírus são os idosos (idade acima de 60 anos), pacientes que apresentem hipertensão arterial, doenças cardiovasculares (como insuficiência cardíaca, infarto prévio), diabetes, doenças pulmonares, insuficiência renal crônica, câncer, pacientes transplantados, que fazem uso de medicações imunossupressoras (como azatioprina, ciclofosfamida, metotrexato) ou com cromossomopatias, como Síndrome de Down, além de gestantes.
0;covid.help.2.transmission - previous;0;cinco;"Escolha uma das opções abaixo:

0. Diagnóstico do Coronavírus;
1. Informações Gerais;
2. Informações sobre a Transmissão do Vírus;
3. Sintomas da Doença;
4. Orientações para Pacientes com Suspeita da Doença;
5. Tratamento;
6. Cuidados em Casa;
7. Higiene das Mãos e Superfícies;
8. Comportamento e Hábito de Vida;
9. Uso de Máscara;
10. Gravidez e Coronavírus;
11. Animais Domésticos."
0;covid.help.4.orientation.1.;0;um;Idealmente o paciente com sintomas respiratórios só deve sair de casa  se precisar ir ao médico, usando uma máscara cirúrgica. Em qualquer outra situação, uma pessoa que more com você e que não pertença aos grupos de risco, deve fazer as atividades que envolvam sair de casa, como compra de alimentos e remédios.
0;covid.help.4.orientation.6.previous;0;seis;NOT TEXT
0;covid.question.treatment;0;existe tratamento?;Até o presente momento não existe um tratamento. O que têm sido divulgados pela mídia ainda são experimentais e não temos evidências de que eles realmente funcionem. O uso de tais tratamentos pode causar efeitos colaterais ao doente e, por isso, não deve ser encorajado. O tratamento do coronavírus deverá ser feito em seu próprio domicílio, com repouso, uso de medicações para a febre, hidratação e alimentação adequada, a não ser que sinais de gravidade estejam presentes.
0;covid.question.diagnostic.1.covid;0;Como é realizado o diagnóstico de COVID- 19 ?;"No Brasil, atualmente a confirmação de casos de COVID-19 está sendo feita de 2 maneiras:

1. Diagnóstico laboratorial: quando o caso suspeito apresenta resultado positivo no teste molecular (RT-PCR) para COVID-19. 

2. Diagnóstico clínico-epidemiológico: quando o caso suspeito apresente histórico de contato próximo ou domiciliar com caso confirmado laboratorialmente para COVID-19 E apresente febre OU pelo menos um dos sinais ou sintomas respiratórios, nos últimos 14 dias após o contato, e para o qual não foi possível realizar a investigação laboratorial específica."
0;covid.help.7.hygiene.2.;0;dois;Sim, você pode fazer a lavagem das mãos com sabão em barra.
0;covid.question.pregnancy.3.breast_feeding;0;posso amamentar um bebê mesmo com  corona ?;A amamentação poderá ser continuada. Sugere-se algumas precauções para reduzir os riscos de contaminação do bebê, como lavar bem as mãos antes e depois de cada mamada, usar máscara que cubra a boca e o nariz durante a amamentação.
0;covid.help.7.hygiene.7.previous;0;sete;NOT TEXT
0;covid.question.behavior.9.jogging;0;Posso praticar corrida na rua?;Não. Enquanto durar esta situação de emergência, todas as pessoas, incluindo aquelas que estejam saudáveis, devem permanecer em suas casas e sair apenas em situações inevitáveis, como comprar alimentos ou medicamentos. Qualquer caminhada na rua deve ser evitada para diminuir o contato social e a propagação da doença.
0;covid.help.10.pregnancy.3.;0;tres;A amamentação poderá ser continuada. Sugere-se algumas precauções para reduzir os riscos de contaminação do bebê, como lavar bem as mãos antes e depois de cada mamada, usar máscara que cubra a boca e o nariz durante a amamentação.
0;covid.question.symptoms.2.how_serious;0;o corona  é grave;Em estudos com pacientes chineses, a doença foi leve em 81% dos casos, grave em 14% deles e gravíssima em 5%. De maneira geral, cerca de 15% dos pacientes com a doença precisam de internação hospitalar e 5 a 7% precisam de tratamento na UTI.
0;covid.help.3.symptoms.2.;0;dois;Em estudos com pacientes chineses, a doença foi leve em 81% dos casos, grave em 14% deles e gravíssima em 5%. De maneira geral, cerca de 15% dos pacientes com a doença precisam de internação hospitalar e 5 a 7% precisam de tratamento na UTI.
0;covid.question.orientation.3.risk_group;0;eu sou grupo de risco do corona ?;Os principais grupos de risco para a doença causada pelo coronavírus são os idosos (idade acima de 60 anos), pacientes que apresentem hipertensão arterial, doenças cardiovasculares (como insuficiência cardíaca, infarto prévio), diabetes, doenças pulmonares, insuficiência renal crônica, câncer, pacientes transplantados, que fazem uso de medicações imunossupressoras (como azatioprina, ciclofosfamida, metotrexato) ou com cromossomopatias, como Síndrome de Down, além de gestantes.
0;covid.more_info;0;quero saber mais informações;"Ótimo. O que você quer saber sobre o coronavírus? Caso não saiba ao certo, escreva ou fale ""ajuda"" para que possa listar as perguntas mais frequentes."
0;covid.question.symptoms.3.mortality_rate;0;quantas pessoas morrem de covid- 19 ?;Em estudos com pacientes chineses, a taxa de mortalidade da doença foi de 2,3%. Entretanto, em outros países esta taxa pode variar para menos ou para mais. É o caso da Coréia do Sul, que registrou uma taxa de letalidade de 0,7% e da Itália que, pelo contrário, tem registrado taxas mais elevadas, em torno de 10%. Até o momento, dados brasileiros estimam 6,7% de letalidade.
0;covid.help.0.screening;0;0;NOT TEXT
0;covid.fever - no;0;não tenho;NOT TEXT
0;covid.fever - no;0;não tenho;"Você está tossindo?
Tem catarro?
Está com dor de garganta?
Está com dificuldade para engolir?
Está com nariz entupido ou escorrendo?
Está com dor de cabeça?
Parou de sentir cheiro?
Parou de sentir gosto dos alimentos? Responda ""sim"" se tiver algum destes sintomas, e ""não"" caso não tenha nenhum deles."
0;covid.question.orientation.5.gravity;0;como saber se estou em estado grave?;Se você apresentar falta de ar (parado ou ao fazer alguma movimentação como andar, tomar banho ou arrumar a casa), se tiver sensação de desmaio ou se a sua febre persistir por mais de 03 dias ou desaparecer e retornar após 02 dias, deverá procurar imediatamente um serviço de saúde para avaliação médica.
0;covid.help.8.behavior.6.;0;seis;"É muito importante que se crie uma rotina ao retornar da rua:
Tire os calçados antes de entrar em casa (escolha, se possível, apenas um par de sapatos para ser utilizado quando tiver que sair de casa);
Se possível, lave as mãos com água e sabão, por 20 segundos, na área externa da casa;
Se não puder lavar as mãos antes de entrar, evite tocar nas coisas antes de lavar as mãos;
Não toque crianças, cônjuges ou outras pessoas antes de tirar a roupa e lavar as mãos;
Se possível, tome banho assim que chegar e coloque suas roupas para lavar;
Desinfete celular, chaves e cartões bancários com álcool a 70%;
Mochilas e bolsas de uso diário devem ficar em uma caixa, na área externa da casa ou próximo da porta."
0;covid.help.5.diagnostic.6.;0;seis;Os testes rápidos NÃO tem função diagnóstica (confirmação ou descarte) de COVID-19. Os testes rápidos podem ser usados o no mapeamento do status imunológico de uma população, que ajuda no planejamento quanto às medidas restritivas de controle da pandemia.
0;covid.question.symptoms.1.signs;0;Quais são os principais sinais e sintomas da doença causada pelo coronavírus?;As manifestações frequentes são febre, tosse seca ou com pouca secreção e sensação de falta de ar. Algumas pessoas podem apresentar nariz entupido ou escorrendo, dor de garganta, de cabeça ou no corpo, alteração na capacidade de sentir cheiro ou gosto dos alimentos, enquanto outras podem apresentar enjoo, vômitos e diarreia. Os casos mais graves podem evoluir com intensa falta de ar e sensação de desmaio.
0;covid.help.6.treatment.3.;0;três;Até o presente momento, não existe tratamento comprovadamente eficaz contra o coronavírus. Não existem evidências científicas suficientes que nos confirme que os antirretrovirais, que são medicações utilizadas no tratamento de pessoas infectadas pelo HIV, sejam eficazes contra o coronavírus. Estas medicações ainda estão sendo testadas e não devem fazer parte do tratamento de pessoas infectadas. Precisamos aguardar os resultados de novos estudos para avaliar se esta medicação será incorporada ao tratamento da doença.
0;covid.question.diagnostic.4.when_tests;0;Após quanto tempo do início dos sintomas os testes sorológicos podem ser realizados?;Os testes sorológicos só devem ser realizados a partir do oitavo dia do início dos sintomas.
0;covid.question.pets.1.infection;0;meu cachorro pode transmitir o corona ?;De acordo com a Organização Mundial da Saúde (OMS), até o momento não há evidências científicas que comprovem que animais de estimação possam adoecer pelo novo coronavírus ou que funcionem como reservatório do vírus. O assunto continua sendo estudado. É fundamental manter hábitos de higiene, lavando as mãos antes e depois do contato com os animais ou seus pertences. Evitar sair de casa. As patas e o corpo do animal podem se contaminar com partículas virais, sendo necessário lavar com água e sabão ao retornar ao domicílio.
0;covid.help.2.transmission;0;dois;"O que você quer saber? Digite ou fale o número ao lado da pergunta.

1. Como o coronavírus é transmitido entre as pessoas?
2. Durante quanto tempo o indivíduo contaminado é capaz de transmitir o coronavírus?
3. Para quantos indivíduos, em média, uma pessoa contaminada transmite o coronavírus?
4. Por quanto tempo o coronavírus permanece vivo nas diferentes superfícies?
5. Voltar às opções anteriores"
0;covid.help.2.transmission.3.;0;tres;Sem as medidas de distanciamento social, estima-se que uma única pessoa contaminada levará a  cerca de 406 novos casos de doença ao final de 30 dias, mas se reduzirmos a exposição em 50%, este número será de 15 novos casos. Já se reduzirmos a exposição em 75%, este número será de 2,5 casos.
0;covid.help.9.mask.1.;0;um;Sim. Embora ainda não haja evidências científicas robustas sobre a eficácia das máscaras caseiras na prevenção da doença, o Ministério da Saúde recomenda que toda a população utilize máscaras de fabricação caseira ao sair na rua. Como não há segurança se ela é capaz de proteger as pessoas da contaminação, ela não substitui as medidas de higienização das mãos e o distanciamento social. Lembre-se de que você deve evitar ao máximo sair de casa. Quando for inevitável sair, como para fazer compras de alimentos ou medicamentos, o ideal é que seja um morador da casa que não pertença aos grupos de risco. As máscaras comerciais devem ser reservadas para uso para pacientes com sintomas respiratórios e pelos profissionais de saúde.
0;covid.help.6.housecare.6.previous;0;seis;NOT TEXT
0;covid.question.general.2.name_coronavirus;0;me explique o nome coronavírus;O nome “coronavírus” se deve ao fato da forma do vírus se assemelhar a uma coroa que, em latim, chama-se corona.
0;covid.help.11.pets.5.;0;cinco;Não. Não há evidências de que cães ou gatos possam transmitir o novo coronavírus às pessoas ou adoecer devido a esse vírus. Colocar máscaras nestes animais pode causar problemas como estresse, dificuldade respiratória, aumento extremo de temperatura e desmaios.
0;covid.help.6.treatment.14.previous;0;cartorze;NOT TEXT
0;covid.multiple_groups2 - no;0;discordo;Certo #personal_info_context.name. Você não tem sintomas de gripe e não está em nenhum grupo de risco.
0;covid.question.housecare.1.infected_person;0;como devo proceder se tiver alguém com  corona em casa?;"A pessoa com sintomas respiratórios deverá ter os seguintes cuidados durante 14 dias, a partir do primeiro dia de sintomas:

Sempre que possível, ficar isolada em um quarto próprio, sem acompanhante, mantendo janelas abertas; 
Se for possível, usar um banheiro diferente das outras pessoas da residência; 
Não compartilhar toalhas, talheres, pratos ou qualquer outro objeto com outra pessoa;
Evitar utilizar áreas comuns da casa. 
Quando sair do quarto, usar máscara cirúrgica e higienizar as mãos antes de tocar em qualquer objeto.
Manter distância mínima de 2 metros de outras pessoas."
0;covid.help.6.housecare.1.;0;um;"A pessoa com sintomas respiratórios deverá ter os seguintes cuidados durante 14 dias, a partir do primeiro dia de sintomas:

Sempre que possível, ficar isolada em um quarto próprio, sem acompanhante, mantendo janelas abertas; 
Se for possível, usar um banheiro diferente das outras pessoas da residência; 
Não compartilhar toalhas, talheres, pratos ou qualquer outro objeto com outra pessoa;
Evitar utilizar áreas comuns da casa. 
Quando sair do quarto, usar máscara cirúrgica e higienizar as mãos antes de tocar em qualquer objeto.
Manter distância mínima de 2 metros de outras pessoas."
0;covid.question.risk_group;0;quais os grupos de risco da covid19?;"Você está no grupo de risco se tem:
mais de 60 anos;
pressão alta;
algum problema de coração como angina, infarto, insuficiência cardíaca;
diabetes;
problema de pulmão como asma, bronquite, enfisema, fibrose cística;  
problema de rim;
está fazendo tratamento de  câncer;
fez transplante ;
usa algum remédio que afeta a imunidade;
tem Síndrome de Down;
HIV; 
ou está gravida."
0;covid.help.6.housecare.3.;0;tres;Sempre que possível, ela não deve fazer isso. Ao preparar alimentos, ela irá encostar e contaminar vários objetos na cozinha, aumentando a chance de transmissão para os outros moradores da casa. A pessoa doente deve se alimentar preferencialmente no quarto em que está isolada, pois vai precisar tirar a máscara para comer, e não deve compartilhar pratos e talheres com os outros moradores da casa.
0;covid.help.11.pregnancy;0;11 . Gravidez e Coronavírus;"O que você quer saber? Digite ou fale o número ao lado da pergunta.

1. Quais são os efeitos da COVID-19 em uma mulher que está gravida? 
2. Se a grávida tem COVID-19, a doença pode afetar o bebê?
3. Uma mulher com a COVID-19 pode continuar amamentando?
4. Se eu estiver com sintomas que parecem COVID-19 o meu bebê precisa fazer o teste?
5. O que eu preciso fazer para evitar que o meu bebê seja infectado com o novo coronavírus? 
6. Posso ter parto normal durante a pandemia?
7. Se estiver gripada, devo realizar minha consulta de pré-natal normalmente?
8. Se alguém da minha casa estiver com suspeita de COVID-19, eu posso ir à consulta de pré-natal?
9. Estou grávida, devo iniciar meu pré-natal agora mesmo com a pandemia da COVID-19?
10. Voltar às opções anteriores"
0;covid.question.housecare.5.laundry;0;Como devemos lavar a roupa de uma pessoa com coronavírus?;As peças de roupa de pessoas com sintomas gripais deverão ser colocadas em um cesto exclusivo, que deve ser pego, idealmente com luvas, por outra pessoa e despejado na máquina de lavar. Após colocar as roupas na máquina, as mãos devem higienizadas com água e sabão ou álcool em gel. Proceder à lavagem normalmente, sem necessidade de água sanitária.
0;covid.question.hygiene.5.alcohol_brewing;0;Posso produzir meu próprio álcool em gel?;Não. Não se recomenda a confecção caseira de álcool em gel, já que o procedimento envolve riscos de queimaduras graves e porque não se pode garantir que o produto tenha uma concentração de 70%, o que é indispensável para a eliminação do vírus.
0;covid.help.11.pets.7.;0;sete;Siga as recomendações do Conselho Veterinário de seu estado e/ou da prefeitura da sua cidade. Uma alternativa é substituir os passeios com os cães por cuidados dentro de casa, brincando e oferecendo atividades para que eles se exercitem. A lavagem adequada das mãos antes e depois da interação com os animais é essencial.
0;covid.question.pregnancy.1.effects;0;o que o coronavírus pode causar numa  mulher grávida?;As gestantes com COVID-19 podem ter quadros graves da doença na mesma proporção da população jovem.  Aquelas que já tinham alguma doença como diabetes, problema no coração ou pulmão, pressão alta, têm mais risco e precisam de mais cuidados.
0;covid.question.mask.5.wear;0;como vestir a máscara?;Antes de colocar a máscara, higienize as mãos com água e sabão ou álcool em gel. Após a colocação da máscara, evite tocar na parte da frente, que cobre o rosto. A mesma máscara pode ser utilizada pelo período máximo de 2 horas e sempre retire pelas alças laterais. A máscara não poderá ser reutilizada em hipótese alguma e deverá ser descartada em lixeira fechada. Após o descarte da máscara, higienize as mãos com água e sabão ou álcool em gel.
0;covid.help.2.transmission.1;0;um;A transmissão acontece a partir de gotículas respiratórias eliminadas pela pessoa doente durante a fala, a tosse e os espirros. As gotículas atingem cerca de 1 metro, mas em espirros e tosse podem alcançar distâncias maiores, até de alguns metros. A transmissão a partir das mãos que tocam superfícies contaminadas pelo indivíduo doente parece ser a principal fonte de disseminação, por isso é importante higienizar as mãos após tocar superfícies e evitar tocar no rosto.
0;covid.question.orientation.2.health_assistance;0;eu estou gripado, devo buscar o posto de saúde ?;A maior parte das pessoas com sintomas respiratórios NÃO deve procurar os serviços de saúde, pois correm o risco de se contaminar, caso seus sintomas não estejam sendo causados pelo coronavírus. A maioria das pessoas tem a doença leve, que pode ser tratada em casa com repouso, hidratação e, se necessário, remédio para dor ou febre (dipirona ou paracetamol).  É importante tomar cuidado para não contaminar as outras pessoas que moram na mesma residência (usar máscara nas áreas comuns, evitar contato íntimo, lavar as mãos, espirrar ou tossir no lenço de papel e jogá-lo no lixo). Se você não pertence ao grupo de risco, deve procurar assistência médica apenas se houver sintomas de gravidade, como dificuldade para respirar, respiração ofegante, sensação de desmaio ou febre por mais de 3 dias ou que desaparece por dois dias e volta a aparecer.
0;covid.help.8.behavior.8.;0;oito;Não. Você não deve ir à academia, nem se houver em seu condomínio, pois é indispensável que evitemos ao máximo o contato com outras pessoas e com superfícies contaminadas. Mesmo mantendo distância mínima de 2 metros entre as pessoas ou que não haja outras pessoas no local quando você estiver se exercitando, secreções como suor, tosse e saliva podem cair sobre os equipamentos e te contaminar.
0;covid.help.9.mask.3.;0;três;Geralmente a máscara cirúrgica não deve ser utilizada por mais de 2 horas, pois após este período ela fica úmida e perde a sua eficácia. Ao trocar a máscara cirúrgica, o paciente não deve tocar na parte da frente, que cobre o rosto, mas fazer a sua retirada a partir das alças laterais. A máscara deve ser descartada no lixo, não pode ser lavada e reutilizada. Depois de descartá-la no lixo, deve fazer a higienização adequada das mãos com água e sabão ou álcool em gel.
0;covid.question.pregnancy.9.start_prebirth;0;Posso começar meu pré- natal neste estado de pandemia?;Sim. Agende imediatamente sua consulta de pré-natal na unidade básica de saúde, se não estiver com sintomas de gripe ou em contato com pessoa suspeita ou isolada. A frequência das consultas e exames de pré-natal podem sofrer algumas mudanças.
0;covid.question.pets.8.help;0;como ajudar os animais de rua sem ser exposto?;Se puder ajudar a alimentar os animais que necessitam dessa ajuda, faça isso com precaução para proteger sua saúde. Se tiver sintomas respiratórios, não saia de casa e peça a outras pessoas para continuarem este trabalho de forma segura.
0;covid.question.treatment.1.cure;0;o coronavírus tem cura?;Até o presente momento não. Os tratamentos que têm sido divulgados pela mídia ainda são experimentais e não temos evidências de que eles realmente funcionem. O uso de tais tratamentos pode causar efeitos colaterais ao doente e, por isso, não deve ser encorajado. O tratamento do coronavírus deverá ser feito em seu próprio domicílio, com repouso, uso de medicações para a febre, hidratação e alimentação adequada, a não ser que sinais de gravidade estejam presentes.
0;covid.question.treatment.7.ivermectin;0;A ivermectina é a cura para o coronavírus?;Não existem evidências científicas que confirmem que a ivermectina seja uma medicação eficaz. Os resultados de estudos que mostraram algum benefício da ivermectiva foram em laboratório, em dose que seria tóxica em humanos. Dessa foram, a ivermectina não deve fazer parte do protocolo para o tratamento de pessoas infectadas.
0;covid.question.pregnancy.4.baby_test;0;o bebê precisa de teste caso a grávida tenha sintomas de coronavírus?;Se o seu bebê estiver bem, isso não será necessário. Você deve observá-lo e tomar os cuidados para evitar que ele seja contaminado, tais como lavar bem as mãos antes e depois de qualquer cuidado com o seu filho, usar máscara que cubra a boca e o nariz quando amamentar, manter o berço a uma distância idealmente a 2 metros da sua cama.
0;covid.question.mask.1.mask_street;0;quando for pra fora, tenho que usar máscara?;Sim. Embora ainda não haja evidências científicas robustas sobre a eficácia das máscaras caseiras na prevenção da doença, o Ministério da Saúde recomenda que toda a população utilize máscaras de fabricação caseira ao sair na rua. Como não há segurança se ela é capaz de proteger as pessoas da contaminação, ela não substitui as medidas de higienização das mãos e o distanciamento social. Lembre-se de que você deve evitar ao máximo sair de casa. Quando for inevitável sair, como para fazer compras de alimentos ou medicamentos, o ideal é que seja um morador da casa que não pertença aos grupos de risco. As máscaras comerciais devem ser reservadas para uso para pacientes com sintomas respiratórios e pelos profissionais de saúde.
0;covid.question.pregnancy.5.babycare;0;o que faço para proteger meu bebê do coronavírus?;Os cuidados são: evitar visitas nesse período de pandemia, lavar bem as mãos antes e depois de quaisquer cuidados com o seu filho. Você e todas as pessoas que moram na mesma casa devem se cuidar para evitar se contaminar pelo coronavírus.
0;covid.userterms - no;0;não aceito;Sem problemas #personal_info_context.name. Como podemos te ajudar? Você quer saber se está com Covid? Ou Quer saber mais sobre a doença?
0;covid.help.11.pets.9.previous;0;nove;NOT TEXT
0;covid.help.2.transmission.5.previous;0;cinco;NOT TEXT
0;covid.help.6.treatment.9.;0;nove;O ibuprofeno é um tipo de anti-inflamatório utilizado para alívio da febre e de dores. Houve uma recomendação inicial de não usar esse medicamento para tratar pessoas com doença causada pelo coronavírus, pelo risco de aumentar o risco de evolução para a forma grave da doença, mas ainda são necessários mais estudos para saber se ele é prejudicial. A recomendação do Ministério da Saúde é preferir uso de analgésicos comuns, como dipirona e paracetamol, mas se o anti-inflamatório for necessário, ele pode ser usado. Neste caso, usar a menor dose necessária para alívio dos sintomas.
0;covid.multiple_groups - yes;0;tenho;"Você tem algum problema de coração, como angina, infarto, insuficiência cardíaca; 
problema de pulmão, como asma, bronquite, enfisema, fibrose cística;  
problema de rim;
está fazendo diálise;
fez transplante;
está fazendo tratamento de  câncer;
usa corticoide (como prednisona) ou algum remédio que afeta a imunidade); 
tem Lupus, artrite reumatoide ou outra doença reumática;
tem Síndrome de Down;
HIV; 
Diabetes;
Você está grávida?
Você teve filho recentemente (há menos de 4 meses)?
Você tem criança menor de 1 ano?"
0;covid.fever - yes;0;estou com febre;Certo #personal_info_context.name. Se você está com febre há mais de 3 dias,  precisa, sim, procurar um serviço de urgência.
0;covid.help.10.pregnancy.9.;0;nove;Sim. Agende imediatamente sua consulta de pré-natal na unidade básica de saúde, se não estiver com sintomas de gripe ou em contato com pessoa suspeita ou isolada. A frequência das consultas e exames de pré-natal podem sofrer algumas mudanças.
0;covid.question.pets.6.kill;0;devo sacrificar meu pet ?;Nunca! Até o momento, não há evidências de que cães ou gatos possam adoecer pelo novo coronavírus ou transmitir a doença para os seres humanos. O abandono não deve ser uma opção.
0;covid.help.11.pets.3.;0;três;"O Centro de Controle de Doenças (CDC) recomenda:
Restrinja o contato com animais de estimação e com outras pessoas;
Se possível, peça que outra pessoa cuide de seu animal enquanto você estiver doente;
Evite o contato mais próximo com seu animal, incluindo abraços, beijos, carinhos e lambidas;
Não compartilhe alimentos com seus animais;
Se o contato for necessário, lave as mãos com água e sabão antes e após o contato;
Use máscara facial."
0;covid.question.hygiene.6.sanitary_water;0;Posso limpar a casa com  água sanitária?;Sim. Pode-se utilizar uma solução de água sanitária.  Para preparar a solução, você pode diluir 200 mL de água sanitária comercial em 5 litros de água (ou  40mL de água sanitária em 1 litro de água). Atenção: esta solução poderá ser utilizada apenas para desinfecção das superfícies (como objetos, paredes, pisos e vidros), nunca deve ser usada no corpo.
0;covid.help.10.pregnancy.10.previous;0;dez;NOT TEXT
0;covid.help.11.pets.1.;0;um;De acordo com a Organização Mundial da Saúde (OMS), até o momento não há evidências científicas que comprovem que animais de estimação possam adoecer pelo novo coronavírus ou que funcionem como reservatório do vírus. O assunto continua sendo estudado. É fundamental manter hábitos de higiene, lavando as mãos antes e depois do contato com os animais ou seus pertences. Evitar sair de casa. As patas e o corpo do animal podem se contaminar com partículas virais, sendo necessário lavar com água e sabão ao retornar ao domicílio.
0;covid.question.symptoms.5.risk_group;0;grupos de risco?;Os principais grupos de risco para a doença causada pelo coronavírus são os idosos (idade acima de 60 anos), pacientes que apresentem hipertensão arterial, doenças cardiovasculares (como insuficiência cardíaca, infarto prévio), diabetes, doenças pulmonares, insuficiência renal crônica, câncer, pacientes transplantados, que fazem uso de medicações imunossupressoras (como azatioprina, ciclofosfamida, metotrexato) ou com cromossomopatias, como Síndrome de Down, além de gestantes.
0;covid.help.4.orientation;0;4;"O que você quer saber? Digite ou fale o número ao lado da pergunta.

1. Se eu estiver com algum sintoma gripal, posso sair de casa?
2. Se eu estiver com algum sintoma gripal, devo procurar o serviço de saúde?
3. Como saber se pertenço aos grupos de risco?
4. Como vou me tratar se eu estiver com o coronavírus?
5. Quais são os sinais de gravidade da infecção por coronavírus?
6. Voltar às opções anteriores"
0;covid.help.3.symptoms;0;sintoma;"O que você quer saber? Digite ou fale o número ao lado da pergunta.

1. Quais são os principais sinais e sintomas da doença causada pelo coronavírus?
2. A doença causada pelo coronavírus é grave?
3. Qual a taxa de mortalidade associada à doença causada pelo coronavírus?
4. Qual o motivo da enorme preocupação e mobilização mundial para conter a disseminação do vírus?
5. Como saber se pertenço aos grupos de risco?
6. Voltar às opções anteriores"
0;get_personal_info;0;Eu me chamo Cleiton;"Obrigado $name. Como podemos te ajudar? 
Você acha que está com COVID-19 e quer saber se precisa ir ao serviço de urgência? Ou quer saber mais sobre a doença?"
0;covid.question.housecare.3.cooking;0;Um infectado com coronavírus pode cozinhar em casa?;Sempre que possível, ela não deve fazer isso. Ao preparar alimentos, ela irá encostar e contaminar vários objetos na cozinha, aumentando a chance de transmissão para os outros moradores da casa. A pessoa doente deve se alimentar preferencialmente no quarto em que está isolada, pois vai precisar tirar a máscara para comer, e não deve compartilhar pratos e talheres com os outros moradores da casa.
